activity_category_en,assurance_stage_en,calculation_method_en,company_id,company_name_en,company_name_zh,data_source_type_en,evidence_page,gbt4754_section_code,gbt4754_section_name_en,gbt4754_section_name_zh,label,match_status,node_id,node_type,page_count,report_id,review_status,scope_en,source_file,standard_name_en,world500_rank,batch_id
Fugitive emissions,Assurance,,,,,,6,,,,batch_12__r400_gsk__20240__other__p6__scope_2__1557,,methodology::batch_12__r400_gsk__20240__other__p6__scope_2__1557,MethodologyFact,,,seed_batch_12,Scope 2,,,,batch_12
Purchased electricity,Assurance,,,,,,6,,,,batch_12__r400_gsk__20240__other__p6__scope_2__1558,,methodology::batch_12__r400_gsk__20240__other__p6__scope_2__1558,MethodologyFact,,,seed_batch_12,Scope 2,,,,batch_12
Purchased heat,Report disclosure,,,,,,24,,,,batch_12__r400_gsk__20240__other__p24__scope_1__1559,,methodology::batch_12__r400_gsk__20240__other__p24__scope_1__1559,MethodologyFact,,,seed_batch_12,Scope 1,,,,batch_12
Purchased heat,Report disclosure,,,,,,24,,,,batch_12__r400_gsk__20240__other__p24__scope_2__1560,,methodology::batch_12__r400_gsk__20240__other__p24__scope_2__1560,MethodologyFact,,,seed_batch_12,Scope 2,,,,batch_12
,Report disclosure,,,,,Derived data,7,,,,batch_12__r400_gsk__20240__other__p7__inventory__1561,,methodology::batch_12__r400_gsk__20240__other__p7__inventory__1561,MethodologyFact,,,seed_batch_12,,,,,batch_12
,Report disclosure,,,,,Estimated data,11,,,,batch_12__r400_gsk__20240__other__p11__inventory__1562,,methodology::batch_12__r400_gsk__20240__other__p11__inventory__1562,MethodologyFact,,,seed_batch_12,,,,,batch_12
,Report disclosure,,,,,Estimated data,14,,,,batch_12__r400_gsk__20240__other__p14__inventory__1563,,methodology::batch_12__r400_gsk__20240__other__p14__inventory__1563,MethodologyFact,,,seed_batch_12,,,,,batch_12
,Report disclosure,,,,,Estimated data,17,,,,batch_12__r400_gsk__20240__other__p17__inventory__1564,,methodology::batch_12__r400_gsk__20240__other__p17__inventory__1564,MethodologyFact,,,seed_batch_12,,,,,batch_12
,Report disclosure,,,,,Derived data,22,,,,batch_12__r400_gsk__20240__other__p22__inventory__1565,,methodology::batch_12__r400_gsk__20240__other__p22__inventory__1565,MethodologyFact,,,seed_batch_12,,,,,batch_12
Value-chain activities,Report disclosure,,,,,Derived data,22,,,,batch_12__r400_gsk__20240__other__p22__inventory__1566,,methodology::batch_12__r400_gsk__20240__other__p22__inventory__1566,MethodologyFact,,,seed_batch_12,,,,,batch_12
,Assurance,,,,,Estimated data,26,,,,batch_12__r400_gsk__20240__other__p26__inventory__1567,,methodology::batch_12__r400_gsk__20240__other__p26__inventory__1567,MethodologyFact,,,seed_batch_12,,,,,batch_12
Value-chain activities,Assurance,,,,,,39,,,,batch_12__r400_gsk__20240__other__p39__scope_3__1568,,methodology::batch_12__r400_gsk__20240__other__p39__scope_3__1568,MethodologyFact,,,seed_batch_12,Scope 3,,,,batch_12
Mobile emission source,Assurance,,,,,,6,,,,batch_12__r400_gsk__20240__other__p6__scope_1__1569,,methodology::batch_12__r400_gsk__20240__other__p6__scope_1__1569,MethodologyFact,,,seed_batch_12,Scope 1,,,,batch_12
Fugitive emissions,Assurance,,,,,,6,,,,batch_12__r400_gsk__20240__other__p6__scope_1__1570,,methodology::batch_12__r400_gsk__20240__other__p6__scope_1__1570,MethodologyFact,,,seed_batch_12,Scope 1,,,,batch_12
Value-chain activities,Report disclosure,,,,,,25,,,,batch_12__r400_gsk__20240__other__p25__scope_3__1571,,methodology::batch_12__r400_gsk__20240__other__p25__scope_3__1571,MethodologyFact,,,seed_batch_12,Scope 3,,,,batch_12
,Report disclosure,,,,,,25,,,,batch_12__r400_gsk__20240__other__p25__scope_3__1572,,methodology::batch_12__r400_gsk__20240__other__p25__scope_3__1572,MethodologyFact,,,seed_batch_12,Scope 3,,,,batch_12
Use of sold products,Report disclosure,,,,,,40,,,,batch_12__r456_koreagas__20250__sustainabilityreport__p40__scope_1__1573,,methodology::batch_12__r456_koreagas__20250__sustainabilityreport__p40__scope_1__1573,MethodologyFact,,,seed_batch_12,Scope 1,,,,batch_12
Value-chain activities,Report disclosure,,,,,,40,,,,batch_12__r456_koreagas__20250__sustainabilityreport__p40__scope_1__1574,,methodology::batch_12__r456_koreagas__20250__sustainabilityreport__p40__scope_1__1574,MethodologyFact,,,seed_batch_12,Scope 1,,,,batch_12
,Report disclosure,,,,,,40,,,,batch_12__r456_koreagas__20250__sustainabilityreport__p40__scope_1__1575,,methodology::batch_12__r456_koreagas__20250__sustainabilityreport__p40__scope_1__1575,MethodologyFact,,,seed_batch_12,Scope 1,,,,batch_12
,Report disclosure,,,,,,40,,,,batch_12__r456_koreagas__20250__sustainabilityreport__p40__scope_1__1576,,methodology::batch_12__r456_koreagas__20250__sustainabilityreport__p40__scope_1__1576,MethodologyFact,,,seed_batch_12,Scope 1,,,,batch_12
Use of sold products,Report disclosure,,,,,,40,,,,batch_12__r456_koreagas__20250__sustainabilityreport__p40__scope_3__1577,,methodology::batch_12__r456_koreagas__20250__sustainabilityreport__p40__scope_3__1577,MethodologyFact,,,seed_batch_12,Scope 3,,,,batch_12
Value-chain activities,Report disclosure,,,,,,40,,,,batch_12__r456_koreagas__20250__sustainabilityreport__p40__scope_3__1578,,methodology::batch_12__r456_koreagas__20250__sustainabilityreport__p40__scope_3__1578,MethodologyFact,,,seed_batch_12,Scope 3,,,,batch_12
,Report disclosure,,,,,,40,,,,batch_12__r456_koreagas__20250__sustainabilityreport__p40__scope_3__1579,,methodology::batch_12__r456_koreagas__20250__sustainabilityreport__p40__scope_3__1579,MethodologyFact,,,seed_batch_12,Scope 3,,,,batch_12
,Report disclosure,,,,,,40,,,,batch_12__r456_koreagas__20250__sustainabilityreport__p40__scope_3__1580,,methodology::batch_12__r456_koreagas__20250__sustainabilityreport__p40__scope_3__1580,MethodologyFact,,,seed_batch_12,Scope 3,,,,batch_12
,Report disclosure,,,,,Secondary data,120,,,,batch_12__r456_koreagas__20250__sustainabilityreport__p120__scope_1__1581,,methodology::batch_12__r456_koreagas__20250__sustainabilityreport__p120__scope_1__1581,MethodologyFact,,,seed_batch_12,Scope 1,,,,batch_12
Use of sold products,Report disclosure,,,,,Secondary data,120,,,,batch_12__r456_koreagas__20250__sustainabilityreport__p120__scope_1__1582,,methodology::batch_12__r456_koreagas__20250__sustainabilityreport__p120__scope_1__1582,MethodologyFact,,,seed_batch_12,Scope 1,,,,batch_12
Value-chain activities,Report disclosure,,,,,Secondary data,120,,,,batch_12__r456_koreagas__20250__sustainabilityreport__p120__scope_1__1583,,methodology::batch_12__r456_koreagas__20250__sustainabilityreport__p120__scope_1__1583,MethodologyFact,,,seed_batch_12,Scope 1,,,,batch_12
,Report disclosure,,,,,Secondary data,120,,,,batch_12__r456_koreagas__20250__sustainabilityreport__p120__scope_1__1584,,methodology::batch_12__r456_koreagas__20250__sustainabilityreport__p120__scope_1__1584,MethodologyFact,,,seed_batch_12,Scope 1,,,,batch_12
,Report disclosure,,,,,Secondary data,120,,,,batch_12__r456_koreagas__20250__sustainabilityreport__p120__scope_3__1585,,methodology::batch_12__r456_koreagas__20250__sustainabilityreport__p120__scope_3__1585,MethodologyFact,,,seed_batch_12,Scope 3,,,,batch_12
Use of sold products,Report disclosure,,,,,Secondary data,120,,,,batch_12__r456_koreagas__20250__sustainabilityreport__p120__scope_3__1586,,methodology::batch_12__r456_koreagas__20250__sustainabilityreport__p120__scope_3__1586,MethodologyFact,,,seed_batch_12,Scope 3,,,,batch_12
Value-chain activities,Report disclosure,,,,,Secondary data,120,,,,batch_12__r456_koreagas__20250__sustainabilityreport__p120__scope_3__1587,,methodology::batch_12__r456_koreagas__20250__sustainabilityreport__p120__scope_3__1587,MethodologyFact,,,seed_batch_12,Scope 3,,,,batch_12
,Report disclosure,,,,,Secondary data,120,,,,batch_12__r456_koreagas__20250__sustainabilityreport__p120__scope_3__1588,,methodology::batch_12__r456_koreagas__20250__sustainabilityreport__p120__scope_3__1588,MethodologyFact,,,seed_batch_12,Scope 3,,,,batch_12
,Verification,,,,,,146,,,,batch_12__r456_koreagas__20250__sustainabilityreport__p146__scope_1__1589,,methodology::batch_12__r456_koreagas__20250__sustainabilityreport__p146__scope_1__1589,MethodologyFact,,,seed_batch_12,Scope 1,,,,batch_12
,Verification,,,,,,146,,,,batch_12__r456_koreagas__20250__sustainabilityreport__p146__scope_2__1590,,methodology::batch_12__r456_koreagas__20250__sustainabilityreport__p146__scope_2__1590,MethodologyFact,,,seed_batch_12,Scope 2,,,,batch_12
Value-chain activities,Assurance,,,,,,3,,,,batch_12__r456_koreagas__20250__sustainabilityreport__p3__inventory__1591,,methodology::batch_12__r456_koreagas__20250__sustainabilityreport__p3__inventory__1591,MethodologyFact,,,seed_batch_12,,,,,batch_12
Fugitive emissions,Verification,,,,,,16,,,,batch_12__r456_koreagas__20250__sustainabilityreport__p16__scope_3__1592,,methodology::batch_12__r456_koreagas__20250__sustainabilityreport__p16__scope_3__1592,MethodologyFact,,,seed_batch_12,Scope 3,,,,batch_12
Value-chain activities,Verification,,,,,,16,,,,batch_12__r456_koreagas__20250__sustainabilityreport__p16__scope_3__1593,,methodology::batch_12__r456_koreagas__20250__sustainabilityreport__p16__scope_3__1593,MethodologyFact,,,seed_batch_12,Scope 3,,,,batch_12
,Report disclosure,,,,,Estimated data,29,,,,batch_12__r456_koreagas__20250__sustainabilityreport__p29__inventory__1594,,methodology::batch_12__r456_koreagas__20250__sustainabilityreport__p29__inventory__1594,MethodologyFact,,,seed_batch_12,,,,,batch_12
Process emissions,Assurance,,,,,,36,,,,batch_12__r456_koreagas__20250__sustainabilityreport__p36__inventory__1595,,methodology::batch_12__r456_koreagas__20250__sustainabilityreport__p36__inventory__1595,MethodologyFact,,,seed_batch_12,,,,,batch_12
Value-chain activities,Verification,,,,,,38,,,,batch_12__r456_koreagas__20250__sustainabilityreport__p38__inventory__1596,,methodology::batch_12__r456_koreagas__20250__sustainabilityreport__p38__inventory__1596,MethodologyFact,,,seed_batch_12,,,,,batch_12
,Verification,,,,,,39,,,,batch_12__r456_koreagas__20250__sustainabilityreport__p39__inventory__1597,,methodology::batch_12__r456_koreagas__20250__sustainabilityreport__p39__inventory__1597,MethodologyFact,,,seed_batch_12,,,,,batch_12
,Report disclosure,,,,,Derived data,88,,,,batch_12__r456_koreagas__20250__sustainabilityreport__p88__inventory__1598,,methodology::batch_12__r456_koreagas__20250__sustainabilityreport__p88__inventory__1598,MethodologyFact,,,seed_batch_12,,,,,batch_12
,Report disclosure,,,,,Secondary data,120,,,,batch_12__r456_koreagas__20250__sustainabilityreport__p120__scope_2__1599,,methodology::batch_12__r456_koreagas__20250__sustainabilityreport__p120__scope_2__1599,MethodologyFact,,,seed_batch_12,Scope 2,,,,batch_12
Use of sold products,Report disclosure,,,,,Secondary data,120,,,,batch_12__r456_koreagas__20250__sustainabilityreport__p120__scope_2__1600,,methodology::batch_12__r456_koreagas__20250__sustainabilityreport__p120__scope_2__1600,MethodologyFact,,,seed_batch_12,Scope 2,,,,batch_12
Value-chain activities,Report disclosure,,,,,Secondary data,120,,,,batch_12__r456_koreagas__20250__sustainabilityreport__p120__scope_2__1601,,methodology::batch_12__r456_koreagas__20250__sustainabilityreport__p120__scope_2__1601,MethodologyFact,,,seed_batch_12,Scope 2,,,,batch_12
,Report disclosure,,,,,Secondary data,120,,,,batch_12__r456_koreagas__20250__sustainabilityreport__p120__scope_2__1602,,methodology::batch_12__r456_koreagas__20250__sustainabilityreport__p120__scope_2__1602,MethodologyFact,,,seed_batch_12,Scope 2,,,,batch_12
Value-chain activities,Assurance,,,,,,136,,,,batch_12__r456_koreagas__20250__sustainabilityreport__p136__scope_3__1603,,methodology::batch_12__r456_koreagas__20250__sustainabilityreport__p136__scope_3__1603,MethodologyFact,,,seed_batch_12,Scope 3,,,,batch_12
,Report disclosure,,,,,,40,,,,batch_12__r456_koreagas__20250__sustainabilityreport__p40__scope_2__1604,,methodology::batch_12__r456_koreagas__20250__sustainabilityreport__p40__scope_2__1604,MethodologyFact,,,seed_batch_12,Scope 2,,,,batch_12
Fugitive emissions,Report disclosure,,,,,,49,,,,batch_12__r500_三星candt公司__20250__sustainabilityreport__p49__inventory__1605,,methodology::batch_12__r500_三星candt公司__20250__sustainabilityreport__p49__inventory__1605,MethodologyFact,,,seed_batch_12,,,,,batch_12
,Verification,Market-based,,,,,119,,,,batch_12__r500_三星candt公司__20250__sustainabilityreport__p119__scope_1__1606,,methodology::batch_12__r500_三星candt公司__20250__sustainabilityreport__p119__scope_1__1606,MethodologyFact,,,seed_batch_12,Scope 1,,,,batch_12
,Verification,Market-based,,,,,119,,,,batch_12__r500_三星candt公司__20250__sustainabilityreport__p119__scope_2__1607,,methodology::batch_12__r500_三星candt公司__20250__sustainabilityreport__p119__scope_2__1607,MethodologyFact,,,seed_batch_12,Scope 2,,,,batch_12
,Report disclosure,,,,,Derived data,18,,,,batch_12__r500_三星candt公司__20250__sustainabilityreport__p18__inventory__1608,,methodology::batch_12__r500_三星candt公司__20250__sustainabilityreport__p18__inventory__1608,MethodologyFact,,,seed_batch_12,,,,,batch_12
,Report disclosure,,,,,Derived data,19,,,,batch_12__r500_三星candt公司__20250__sustainabilityreport__p19__inventory__1609,,methodology::batch_12__r500_三星candt公司__20250__sustainabilityreport__p19__inventory__1609,MethodologyFact,,,seed_batch_12,,,,,batch_12
,Report disclosure,,,,,Derived data,20,,,,batch_12__r500_三星candt公司__20250__sustainabilityreport__p20__inventory__1610,,methodology::batch_12__r500_三星candt公司__20250__sustainabilityreport__p20__inventory__1610,MethodologyFact,,,seed_batch_12,,,,,batch_12
,Report disclosure,,,,,Estimated data,29,,,,batch_12__r500_三星candt公司__20250__sustainabilityreport__p29__inventory__1611,,methodology::batch_12__r500_三星candt公司__20250__sustainabilityreport__p29__inventory__1611,MethodologyFact,,,seed_batch_12,,,,,batch_12
,Report disclosure,,,,,Estimated data,30,,,,batch_12__r500_三星candt公司__20250__sustainabilityreport__p30__inventory__1612,,methodology::batch_12__r500_三星candt公司__20250__sustainabilityreport__p30__inventory__1612,MethodologyFact,,,seed_batch_12,,,,,batch_12
,Report disclosure,,,,,Secondary data,33,,,,batch_12__r500_三星candt公司__20250__sustainabilityreport__p33__scope_1__1613,,methodology::batch_12__r500_三星candt公司__20250__sustainabilityreport__p33__scope_1__1613,MethodologyFact,,,seed_batch_12,Scope 1,,,,batch_12
,Report disclosure,,,,,Secondary data,33,,,,batch_12__r500_三星candt公司__20250__sustainabilityreport__p33__scope_2__1614,,methodology::batch_12__r500_三星candt公司__20250__sustainabilityreport__p33__scope_2__1614,MethodologyFact,,,seed_batch_12,Scope 2,,,,batch_12
Process emissions,Verification,,,,,,42,,,,batch_12__r500_三星candt公司__20250__sustainabilityreport__p42__inventory__1615,,methodology::batch_12__r500_三星candt公司__20250__sustainabilityreport__p42__inventory__1615,MethodologyFact,,,seed_batch_12,,,,,batch_12
,Report disclosure,,,,,Derived data,55,,,,batch_12__r500_三星candt公司__20250__sustainabilityreport__p55__inventory__1616,,methodology::batch_12__r500_三星candt公司__20250__sustainabilityreport__p55__inventory__1616,MethodologyFact,,,seed_batch_12,,,,,batch_12
Value-chain activities,Verification,,,,,,87,,,,batch_12__r500_三星candt公司__20250__sustainabilityreport__p87__inventory__1617,,methodology::batch_12__r500_三星candt公司__20250__sustainabilityreport__p87__inventory__1617,MethodologyFact,,,seed_batch_12,,,,,batch_12
,Report disclosure,,,,,Derived data,121,,,,batch_12__r500_三星candt公司__20250__sustainabilityreport__p121__inventory__1618,,methodology::batch_12__r500_三星candt公司__20250__sustainabilityreport__p121__inventory__1618,MethodologyFact,,,seed_batch_12,,,,,batch_12
,Verification,,,,,Derived data,111,,,,batch_12__r500_三星candt公司__20250__sustainabilityreport__p111__scope_1__1619,,methodology::batch_12__r500_三星candt公司__20250__sustainabilityreport__p111__scope_1__1619,MethodologyFact,,,seed_batch_12,Scope 1,,,,batch_12
,Verification,,,,,Derived data,111,,,,batch_12__r500_三星candt公司__20250__sustainabilityreport__p111__scope_2__1620,,methodology::batch_12__r500_三星candt公司__20250__sustainabilityreport__p111__scope_2__1620,MethodologyFact,,,seed_batch_12,Scope 2,,,,batch_12
,Verification,,,,,Derived data,111,,,,batch_12__r500_三星candt公司__20250__sustainabilityreport__p111__scope_3__1621,,methodology::batch_12__r500_三星candt公司__20250__sustainabilityreport__p111__scope_3__1621,MethodologyFact,,,seed_batch_12,Scope 3,,,,batch_12
,,,r185_zhejianggeelyholdinggroup,ZHEJIANG GEELY HOLDING GROUP,浙江吉利控股集团有限公司,,,,,,浙江吉利控股集团有限公司,,company::r185_zhejianggeelyholdinggroup,Company,,,,,,,185,batch_13
,,,,,,,,,,,r185_zhejianggeelyholdinggroup__20240__sustainabilityreport,matched_auto_medium,report::r185_zhejianggeelyholdinggroup__20240__sustainabilityreport,Report,101,r185_zhejianggeelyholdinggroup__20240__sustainabilityreport,,,Geely-Holding-Group-Sustainability-Report-2024-ZH.pdf,,,batch_13
,,,,,,,,,,,Geely-Holding-Group-Sustainability-Report-2024-ZH.pdf,,source::Geely-Holding-Group-Sustainability-Report-2024-ZH.pdf,SourceFile,,,,,Geely-Holding-Group-Sustainability-Report-2024-ZH.pdf,,,batch_13
,,,r198_wilmarinternational,WILMAR INTERNATIONAL,丰益国际,,,,,,丰益国际,,company::r198_wilmarinternational,Company,,,,,,,198,batch_13
,,,,,,,,,,,r198_wilmarinternational__20240__other,matched_auto_medium,report::r198_wilmarinternational__20240__other,Report,92,r198_wilmarinternational__20240__other,,,24_0151_wilmar_2024_sr-v7-27-may.pdf,,,batch_13
,,,,,,,,,,,24_0151_wilmar_2024_sr-v7-27-may.pdf,,source::24_0151_wilmar_2024_sr-v7-27-may.pdf,SourceFile,,,,,24_0151_wilmar_2024_sr-v7-27-may.pdf,,,batch_13
