evidence_page,relation,source,target
,has_assurance_stage,methodology::batch_07__r264_riotintogroup__20240__annualreport__p179__inventory__0087,assurance::Report disclosure
182,documents_methodology,report::r264_riotintogroup__20240__annualreport,methodology::batch_07__r264_riotintogroup__20240__annualreport__p182__inventory__0088
,has_data_source_type,methodology::batch_07__r264_riotintogroup__20240__annualreport__p182__inventory__0088,data_source::Estimated data
,has_assurance_stage,methodology::batch_07__r264_riotintogroup__20240__annualreport__p182__inventory__0088,assurance::Report disclosure
185,documents_methodology,report::r264_riotintogroup__20240__annualreport,methodology::batch_07__r264_riotintogroup__20240__annualreport__p185__inventory__0089
,has_data_source_type,methodology::batch_07__r264_riotintogroup__20240__annualreport__p185__inventory__0089,data_source::Estimated data
,has_assurance_stage,methodology::batch_07__r264_riotintogroup__20240__annualreport__p185__inventory__0089,assurance::Report disclosure
186,documents_methodology,report::r264_riotintogroup__20240__annualreport,methodology::batch_07__r264_riotintogroup__20240__annualreport__p186__inventory__0090
,has_data_source_type,methodology::batch_07__r264_riotintogroup__20240__annualreport__p186__inventory__0090,data_source::Estimated data
,has_assurance_stage,methodology::batch_07__r264_riotintogroup__20240__annualreport__p186__inventory__0090,assurance::Report disclosure
187,documents_methodology,report::r264_riotintogroup__20240__annualreport,methodology::batch_07__r264_riotintogroup__20240__annualreport__p187__inventory__0091
,has_data_source_type,methodology::batch_07__r264_riotintogroup__20240__annualreport__p187__inventory__0091,data_source::Estimated data
,has_assurance_stage,methodology::batch_07__r264_riotintogroup__20240__annualreport__p187__inventory__0091,assurance::Report disclosure
188,documents_methodology,report::r264_riotintogroup__20240__annualreport,methodology::batch_07__r264_riotintogroup__20240__annualreport__p188__inventory__0092
,has_data_source_type,methodology::batch_07__r264_riotintogroup__20240__annualreport__p188__inventory__0092,data_source::Estimated data
,has_assurance_stage,methodology::batch_07__r264_riotintogroup__20240__annualreport__p188__inventory__0092,assurance::Report disclosure
191,documents_methodology,report::r264_riotintogroup__20240__annualreport,methodology::batch_07__r264_riotintogroup__20240__annualreport__p191__inventory__0093
,has_data_source_type,methodology::batch_07__r264_riotintogroup__20240__annualreport__p191__inventory__0093,data_source::Estimated data
,has_assurance_stage,methodology::batch_07__r264_riotintogroup__20240__annualreport__p191__inventory__0093,assurance::Report disclosure
192,documents_methodology,report::r264_riotintogroup__20240__annualreport,methodology::batch_07__r264_riotintogroup__20240__annualreport__p192__inventory__0094
,has_data_source_type,methodology::batch_07__r264_riotintogroup__20240__annualreport__p192__inventory__0094,data_source::Estimated data
,has_assurance_stage,methodology::batch_07__r264_riotintogroup__20240__annualreport__p192__inventory__0094,assurance::Report disclosure
193,documents_methodology,report::r264_riotintogroup__20240__annualreport,methodology::batch_07__r264_riotintogroup__20240__annualreport__p193__inventory__0095
,has_data_source_type,methodology::batch_07__r264_riotintogroup__20240__annualreport__p193__inventory__0095,data_source::Estimated data
,has_assurance_stage,methodology::batch_07__r264_riotintogroup__20240__annualreport__p193__inventory__0095,assurance::Report disclosure
194,documents_methodology,report::r264_riotintogroup__20240__annualreport,methodology::batch_07__r264_riotintogroup__20240__annualreport__p194__inventory__0096
,has_data_source_type,methodology::batch_07__r264_riotintogroup__20240__annualreport__p194__inventory__0096,data_source::Estimated data
,has_assurance_stage,methodology::batch_07__r264_riotintogroup__20240__annualreport__p194__inventory__0096,assurance::Report disclosure
197,documents_methodology,report::r264_riotintogroup__20240__annualreport,methodology::batch_07__r264_riotintogroup__20240__annualreport__p197__inventory__0097
,has_data_source_type,methodology::batch_07__r264_riotintogroup__20240__annualreport__p197__inventory__0097,data_source::Derived data
,has_assurance_stage,methodology::batch_07__r264_riotintogroup__20240__annualreport__p197__inventory__0097,assurance::Report disclosure
205,documents_methodology,report::r264_riotintogroup__20240__annualreport,methodology::batch_07__r264_riotintogroup__20240__annualreport__p205__inventory__0098
,has_data_source_type,methodology::batch_07__r264_riotintogroup__20240__annualreport__p205__inventory__0098,data_source::Primary data
,has_assurance_stage,methodology::batch_07__r264_riotintogroup__20240__annualreport__p205__inventory__0098,assurance::Report disclosure
207,documents_methodology,report::r264_riotintogroup__20240__annualreport,methodology::batch_07__r264_riotintogroup__20240__annualreport__p207__inventory__0099
,has_data_source_type,methodology::batch_07__r264_riotintogroup__20240__annualreport__p207__inventory__0099,data_source::Estimated data
,has_assurance_stage,methodology::batch_07__r264_riotintogroup__20240__annualreport__p207__inventory__0099,assurance::Report disclosure
209,documents_methodology,report::r264_riotintogroup__20240__annualreport,methodology::batch_07__r264_riotintogroup__20240__annualreport__p209__inventory__0100
,has_data_source_type,methodology::batch_07__r264_riotintogroup__20240__annualreport__p209__inventory__0100,data_source::Estimated data
,has_assurance_stage,methodology::batch_07__r264_riotintogroup__20240__annualreport__p209__inventory__0100,assurance::Report disclosure
211,documents_methodology,report::r264_riotintogroup__20240__annualreport,methodology::batch_07__r264_riotintogroup__20240__annualreport__p211__inventory__0101
,has_data_source_type,methodology::batch_07__r264_riotintogroup__20240__annualreport__p211__inventory__0101,data_source::Estimated data
,has_assurance_stage,methodology::batch_07__r264_riotintogroup__20240__annualreport__p211__inventory__0101,assurance::Report disclosure
217,documents_methodology,report::r264_riotintogroup__20240__annualreport,methodology::batch_07__r264_riotintogroup__20240__annualreport__p217__inventory__0102
,has_data_source_type,methodology::batch_07__r264_riotintogroup__20240__annualreport__p217__inventory__0102,data_source::Estimated data
,has_assurance_stage,methodology::batch_07__r264_riotintogroup__20240__annualreport__p217__inventory__0102,assurance::Report disclosure
218,documents_methodology,report::r264_riotintogroup__20240__annualreport,methodology::batch_07__r264_riotintogroup__20240__annualreport__p218__inventory__0103
,has_data_source_type,methodology::batch_07__r264_riotintogroup__20240__annualreport__p218__inventory__0103,data_source::Estimated data
,has_assurance_stage,methodology::batch_07__r264_riotintogroup__20240__annualreport__p218__inventory__0103,assurance::Report disclosure
228,documents_methodology,report::r264_riotintogroup__20240__annualreport,methodology::batch_07__r264_riotintogroup__20240__annualreport__p228__inventory__0104
,has_data_source_type,methodology::batch_07__r264_riotintogroup__20240__annualreport__p228__inventory__0104,data_source::Estimated data
,has_assurance_stage,methodology::batch_07__r264_riotintogroup__20240__annualreport__p228__inventory__0104,assurance::Report disclosure
229,documents_methodology,report::r264_riotintogroup__20240__annualreport,methodology::batch_07__r264_riotintogroup__20240__annualreport__p229__inventory__0105
,has_data_source_type,methodology::batch_07__r264_riotintogroup__20240__annualreport__p229__inventory__0105,data_source::Estimated data
,has_assurance_stage,methodology::batch_07__r264_riotintogroup__20240__annualreport__p229__inventory__0105,assurance::Report disclosure
243,documents_methodology,report::r264_riotintogroup__20240__annualreport,methodology::batch_07__r264_riotintogroup__20240__annualreport__p243__inventory__0106
,has_data_source_type,methodology::batch_07__r264_riotintogroup__20240__annualreport__p243__inventory__0106,data_source::Estimated data
,has_assurance_stage,methodology::batch_07__r264_riotintogroup__20240__annualreport__p243__inventory__0106,assurance::Report disclosure
252,documents_methodology,report::r264_riotintogroup__20240__annualreport,methodology::batch_07__r264_riotintogroup__20240__annualreport__p252__inventory__0107
,has_data_source_type,methodology::batch_07__r264_riotintogroup__20240__annualreport__p252__inventory__0107,data_source::Estimated data
,has_assurance_stage,methodology::batch_07__r264_riotintogroup__20240__annualreport__p252__inventory__0107,assurance::Report disclosure
252,documents_methodology,report::r264_riotintogroup__20240__annualreport,methodology::batch_07__r264_riotintogroup__20240__annualreport__p252__inventory__0108
,has_data_source_type,methodology::batch_07__r264_riotintogroup__20240__annualreport__p252__inventory__0108,data_source::Estimated data
,has_assurance_stage,methodology::batch_07__r264_riotintogroup__20240__annualreport__p252__inventory__0108,assurance::Report disclosure
,has_activity_category,methodology::batch_07__r264_riotintogroup__20240__annualreport__p252__inventory__0108,activity::Mobile emission source
255,documents_methodology,report::r264_riotintogroup__20240__annualreport,methodology::batch_07__r264_riotintogroup__20240__annualreport__p255__inventory__0109
,has_data_source_type,methodology::batch_07__r264_riotintogroup__20240__annualreport__p255__inventory__0109,data_source::Estimated data
,has_assurance_stage,methodology::batch_07__r264_riotintogroup__20240__annualreport__p255__inventory__0109,assurance::Report disclosure
256,documents_methodology,report::r264_riotintogroup__20240__annualreport,methodology::batch_07__r264_riotintogroup__20240__annualreport__p256__inventory__0110
,has_data_source_type,methodology::batch_07__r264_riotintogroup__20240__annualreport__p256__inventory__0110,data_source::Estimated data
,has_assurance_stage,methodology::batch_07__r264_riotintogroup__20240__annualreport__p256__inventory__0110,assurance::Report disclosure
270,documents_methodology,report::r264_riotintogroup__20240__annualreport,methodology::batch_07__r264_riotintogroup__20240__annualreport__p270__inventory__0111
,has_data_source_type,methodology::batch_07__r264_riotintogroup__20240__annualreport__p270__inventory__0111,data_source::Derived data
,has_assurance_stage,methodology::batch_07__r264_riotintogroup__20240__annualreport__p270__inventory__0111,assurance::Report disclosure
271,documents_methodology,report::r264_riotintogroup__20240__annualreport,methodology::batch_07__r264_riotintogroup__20240__annualreport__p271__inventory__0112
,has_data_source_type,methodology::batch_07__r264_riotintogroup__20240__annualreport__p271__inventory__0112,data_source::Derived data
,has_assurance_stage,methodology::batch_07__r264_riotintogroup__20240__annualreport__p271__inventory__0112,assurance::Report disclosure
274,documents_methodology,report::r264_riotintogroup__20240__annualreport,methodology::batch_07__r264_riotintogroup__20240__annualreport__p274__inventory__0113
,has_data_source_type,methodology::batch_07__r264_riotintogroup__20240__annualreport__p274__inventory__0113,data_source::Derived data
,has_assurance_stage,methodology::batch_07__r264_riotintogroup__20240__annualreport__p274__inventory__0113,assurance::Report disclosure
275,documents_methodology,report::r264_riotintogroup__20240__annualreport,methodology::batch_07__r264_riotintogroup__20240__annualreport__p275__inventory__0114
,has_data_source_type,methodology::batch_07__r264_riotintogroup__20240__annualreport__p275__inventory__0114,data_source::Derived data
,has_assurance_stage,methodology::batch_07__r264_riotintogroup__20240__annualreport__p275__inventory__0114,assurance::Report disclosure
275,documents_methodology,report::r264_riotintogroup__20240__annualreport,methodology::batch_07__r264_riotintogroup__20240__annualreport__p275__inventory__0115
,has_data_source_type,methodology::batch_07__r264_riotintogroup__20240__annualreport__p275__inventory__0115,data_source::Derived data
,has_assurance_stage,methodology::batch_07__r264_riotintogroup__20240__annualreport__p275__inventory__0115,assurance::Report disclosure
,has_scope3_category,methodology::batch_07__r264_riotintogroup__20240__annualreport__p275__inventory__0115,scope3::15.0
